time_s,ref_speed_kmh,segment,expected_phase,segment_desc
158.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
158.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
158.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
158.7,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
158.8,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
158.9,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.0,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.1,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.2,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.3,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.7,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.8,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
159.9,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.0,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.1,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.2,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.3,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.7,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.8,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
160.9,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.0,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.1,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.2,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.3,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.7,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.8,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
161.9,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.0,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.1,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.2,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.3,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.7,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.8,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
162.9,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.0,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.1,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.2,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.3,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.7,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.8,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
163.9,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.0,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.1,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.2,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.3,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.4,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.5,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.6,131.00,8,DRIVE,高速域の緩い登り→最高速巡航131(WLTP_ExHi巡航・微小開度域)≥10s
164.7,130.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
164.8,130.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
164.9,130.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.0,130.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.1,130.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.2,130.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.3,130.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.4,130.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.5,130.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.6,130.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.7,129.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.8,129.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
165.9,129.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.0,129.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.1,129.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.2,129.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.3,129.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.4,129.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.5,129.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.6,129.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.7,128.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.8,128.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
166.9,128.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.0,128.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.1,128.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.2,128.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.3,128.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.4,128.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.5,128.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.6,128.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.7,127.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.8,127.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
167.9,127.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.0,127.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.1,127.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.2,127.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.3,127.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.4,127.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.5,127.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.6,127.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.7,126.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.8,126.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
168.9,126.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.0,126.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.1,126.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.2,126.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.3,126.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.4,126.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.5,126.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.6,126.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.7,125.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.8,125.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
169.9,125.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.0,125.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.1,125.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.2,125.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.3,125.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.4,125.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.5,125.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.6,125.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.7,124.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.8,124.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
170.9,124.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.0,124.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.1,124.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.2,124.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.3,124.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.4,124.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.5,124.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.6,124.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.7,123.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.8,123.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
171.9,123.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.0,123.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.1,123.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.2,123.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.3,123.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.4,123.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.5,123.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.6,123.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.7,122.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.8,122.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
172.9,122.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.0,122.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.1,122.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.2,122.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.3,122.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.4,122.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.5,122.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.6,122.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.7,121.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.8,121.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
173.9,121.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.0,121.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.1,121.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.2,121.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.3,121.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.4,121.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.5,121.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.6,121.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.7,120.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.8,120.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
174.9,120.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.0,120.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.1,120.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.2,120.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.3,120.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.4,120.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.5,120.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.6,120.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.7,119.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.8,119.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
175.9,119.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.0,119.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.1,119.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.2,119.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.3,119.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.4,119.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.5,119.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.6,119.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.7,118.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.8,118.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
176.9,118.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.0,118.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.1,118.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.2,118.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.3,118.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.4,118.20,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.5,118.10,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.6,118.00,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.7,117.90,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.8,117.80,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
177.9,117.70,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
178.0,117.60,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
178.1,117.50,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
178.2,117.40,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
178.3,117.30,9,DRIVE,高速緩減速(アクセル調整)→巡航113(110-125帯代表)
